Transaction_Id,Merchant_Id,Merchant_Name,Product_Category,Transaction_Fees,Transaction_Status,Product_Amount
1239A160,MERCH_0677,Idea,Mobile Recharge,28.3,Successful,8846.85
08B1CA3D,MERCH_0058,Shoppers Stop,Gift Card,17.18,Successful,1393.15
5585838,MERCH_0666,Idea,Mobile Recharge,31.21,Successful,4275.27
F7282827,MERCH_0154,Swiggy,Food Delivery,31.58,Successful,1193.02
DB349A47,MERCH_0854,Fab Hotels,Hotel Booking,42.98,Successful,236.43
CE8130A9,MERCH_0751,Foodpanda,Food Delivery,3.2,Successful,5310.74
CDD1A513,MERCH_0227,Idea,Mobile Recharge,39.78,Successful,8026.0
AB9E71E2,MERCH_0080,Snapdeal,Online Shopping,39.67,Successful,9032.14
1.15E+05,MERCH_0678,Airtel Broadband,Internet Bill,23.49,Successful,7641.92
7F8D7174,MERCH_0791,ZEE5,Streaming Service,14.04,Successful,5414.56
37FD0D6D,MERCH_0368,Minecraft,Gaming Credits,18.2,Successful,6399.01
41807DF5,MERCH_0642,Minecraft,Gaming Credits,36.48,Successful,6314.28
383AFB10,MERCH_0679,Amazon Pantry,Grocery Shopping,13.34,Successful,7529.19
122F29A3,MERCH_0234,Adani Gas,Gas Bill,35.67,Successful,7030.37
0C5E396B,MERCH_0322,Airbnb,Rent Payment,14.09,Successful,2703.78
85AB37EA,MERCH_0729,Amazon,Online Shopping,13.21,Successful,9577.46
582CCC85,MERCH_0019,BSNL Broadband,Internet Bill,12.96,Successful,1404.73
538ACB5D,MERCH_0952,Netflix,Streaming Service,26.72,Failed,4862.75
5613C2E9,MERCH_0038,Hathway,Internet Bill,36.91,Successful,7246.6
EB85F027,MERCH_0001,CESC,Electricity Bill,46.77,Successful,565.51
1E956F20,MERCH_0422,Snapdeal,Online Shopping,4.3,Successful,1600.0
C6D0F030,MERCH_0241,Yatra,Flight Booking,33.72,Successful,6452.03
06DA2F9E,MERCH_0657,Jio,Mobile Recharge,1.01,Successful,7335.27
DE5F5627,MERCH_0596,BYJU'S,Education Fee,8.58,Successful,5683.53
1FA09CB9,MERCH_0742,PUBG Mobile,Gaming Credits,36.56,Successful,325.66
661B4B93,MERCH_0035,Flipkart Supermart,Grocery Shopping,43.32,Successful,6975.77
F166EC58,MERCH_0025,Bangalore Water Supply,Water Bill,9.89,Successful,4580.01
A710D2A3,MERCH_0386,Delhi Jal Board,Water Bill,39.32,Successful,8615.83
E6378C4B,MERCH_0898,Paytm Bus,Bus Ticket,37.58,Successful,3197.25
16DC7BE2,MERCH_0721,Bharat Gas,Gas Bill,33.53,Successful,95.13
D2D9D393,MERCH_0944,Gujarat Gas,Gas Bill,18.15,Successful,2916.13
7842F1C8,MERCH_0404,Domino's,Food Delivery,14.58,Successful,3876.27
8B95095C,MERCH_0418,Rapido,Taxi Fare,23.63,Successful,9269.83
047F92B5,MERCH_0221,ACT Fibernet,Internet Bill,40.66,Successful,7985.52
07113D6C,MERCH_0367,Amazon Pay,Gift Card,10.43,Successful,396.23
FCD455C9,MERCH_0641,Fab Hotels,Hotel Booking,35.67,Successful,1570.09
B168DFD4,MERCH_0661,Amazon Prime,Streaming Service,14.01,Successful,5877.3
0A9473CC,MERCH_0899,Idea,Mobile Recharge,8.74,Successful,7192.54
2B3E513F,MERCH_0021,Netflix,Streaming Service,9.07,Successful,5443.61
ED17347B,MERCH_0194,MakeMyTrip Bus,Bus Ticket,37.5,Successful,5666.85
C1433A96,MERCH_0284,Bharat Gas,Gas Bill,46.76,Successful,5370.4
D47A9907,MERCH_0538,Hathway,Internet Bill,5.97,Successful,4968.01
0E19AA1F,MERCH_0376,Delhi Jal Board,Water Bill,34.26,Successful,7151.22
4EF09083,MERCH_0384,Free Fire,Gaming Credits,26.7,Successful,7065.83
275AB40F,MERCH_0865,Bangalore Water Supply,Water Bill,33.27,Successful,5700.13
113347CC,MERCH_0951,Carnival Cinemas,Movie Ticket,49.8,Successful,6943.34
FB2031B9,MERCH_0023,BSNL Broadband,Internet Bill,22.1,Successful,5639.88
C94CB109,MERCH_0873,Jugnoo,Taxi Fare,32.2,Successful,7630.02
D5599D0C,MERCH_0992,Mahanagar Gas,Gas Bill,28.58,Successful,6750.86
61201D4D,MERCH_0572,Treebo,Hotel Booking,31.18,Successful,5619.74
4A93784D,MERCH_0184,Delhi Jal Board,Water Bill,40.79,Successful,7839.39
C7E9E5F5,MERCH_0950,CESC,Electricity Bill,45.9,Successful,4383.88
0A54A002,MERCH_0068,Zomato,Food Delivery,5.49,Successful,8247.91
1E7CF043,MERCH_0488,Bangalore Water Supply,Water Bill,46.1,Successful,3843.43
97D4ED84,MERCH_0791,Amazon,Online Shopping,44.7,Successful,9196.94
EF72D2B6,MERCH_0120,Coursera,Education Fee,27.58,Successful,6198.02
C884BD80,MERCH_0440,CESC,Electricity Bill,20.89,Successful,2359.03
7B02D8BB,MERCH_0861,Treebo,Hotel Booking,13.7,Successful,352.2
8186C4D3,MERCH_0598,Chennai Metro Water,Water Bill,17.29,Successful,3432.25
34FA18FD,MERCH_0054,SonyLIV,Streaming Service,16.21,Successful,1903.29
E190181A,MERCH_0296,Uber,Taxi Fare,13.14,Successful,9303.77
2D28C20B,MERCH_0726,Fab Hotels,Hotel Booking,16.67,Successful,3294.33
D7888778,MERCH_0255,Axis Bank,Loan Repayment,42.9,Successful,1199.89
566BEE18,MERCH_0052,SPI Cinemas,Movie Ticket,26.42,Successful,7568.53
BBDB3B89,MERCH_0203,Axis Bank,Loan Repayment,13.22,Successful,9152.26
F051580B,MERCH_0316,Mahanagar Gas,Gas Bill,1.88,Successful,9257.38
F921960D,MERCH_0030,Flipkart Supermart,Grocery Shopping,42.0,Successful,818.6
BA3B2737,MERCH_0417,BSES,Electricity Bill,13.79,Successful,4064.46
E017ACE5,MERCH_0067,Mumbai Water,Water Bill,22.41,Successful,651.28
CDEC0654,MERCH_0277,Jio,Mobile Recharge,38.88,Successful,6970.85
A9E4A49C,MERCH_0377,Grofers,Grocery Shopping,11.39,Successful,6475.62
BE3EBC51,MERCH_0766,Carnival Cinemas,Movie Ticket,31.77,Successful,841.88
CB65B473,MERCH_0405,Pantaloons,Gift Card,29.95,Successful,6618.8
8355074F,MERCH_0580,HDFC Life,Insurance Premium,5.74,Successful,8460.54
3D78EBED,MERCH_0181,AbhiBus,Bus Ticket,19.24,Successful,2396.13
A2861125,MERCH_0539,INOX,Movie Ticket,3.99,Successful,6665.29
35FD9C04,MERCH_0174,Carnival Cinemas,Movie Ticket,18.52,Successful,4846.33
6B050C1F,MERCH_0168,Airbnb,Hotel Booking,22.4,Successful,4345.77
5C9BF544,MERCH_0571,Adani Gas,Gas Bill,32.94,Successful,712.6
3C0400A4,MERCH_0381,Zomato,Food Delivery,15.39,Successful,7489.64
02791D78,MERCH_0825,Rapido,Taxi Fare,28.17,Successful,1545.46
5FE20B58,MERCH_0951,Max Life,Insurance Premium,31.82,Successful,41.21
0CD126E8,MERCH_0510,PUBG Mobile,Gaming Credits,48.98,Successful,1401.39
CE89BD01,MERCH_0656,Bharat Gas,Gas Bill,24.76,Successful,4479.64
BAAC8EF5,MERCH_0152,RedBus,Bus Ticket,1.21,Successful,4365.13
597BBA18,MERCH_0575,Flipkart,Gift Card,41.21,Successful,3109.27
F3D2805C,MERCH_0557,RedBus,Bus Ticket,17.76,Successful,1610.93
B54F1A05,MERCH_0681,Foodpanda,Food Delivery,26.27,Successful,7122.0
9FE76169,MERCH_0749,Amazon,Online Shopping,9.19,Successful,1069.99
43E3238E,MERCH_0507,Mumbai Water,Water Bill,2.64,Successful,1676.46
71BF3572,MERCH_0552,Goibibo,Bus Ticket,20.67,Successful,8416.09
C3F93163,MERCH_0578,Rapido,Taxi Fare,11.16,Successful,2424.38
63E1CCDB,MERCH_0177,NoBroker,Rent Payment,31.89,Successful,1639.77
0FB62864,MERCH_0790,Airtel,Mobile Recharge,34.13,Successful,7244.35
0491E428,MERCH_0022,Hyderabad Water Board,Water Bill,19.93,Successful,302.88
7CC0E519,MERCH_0043,Jugnoo,Taxi Fare,12.09,Successful,1422.18
FC729A0E,MERCH_0917,Amazon Pantry,Grocery Shopping,36.46,Successful,5810.65
DA2C3637,MERCH_0142,Mumbai Water,Water Bill,39.31,Successful,4771.31
B028B012,MERCH_0916,Max Life,Insurance Premium,20.12,Successful,8853.32
DC18B036,MERCH_0924,Foodpanda,Food Delivery,12.88,Successful,7156.55
C4D8E98E,MERCH_0728,BSES,Electricity Bill,1.23,Successful,264.54
967BD566,MERCH_0247,Housing.com,Rent Payment,8.0,Successful,3743.95
CAFE48D2,MERCH_0522,Bajaj Finserv,Loan Repayment,47.86,Successful,1378.38
54EDB081,MERCH_0552,Netflix,Streaming Service,40.83,Successful,334.14
8E3BB3CA,MERCH_0050,Grofers,Grocery Shopping,4.98,Failed,4666.0
E2B5D1B5,MERCH_0319,OYO Rooms,Hotel Booking,7.33,Successful,2207.32
0E150396,MERCH_0236,Bharat Gas,Gas Bill,12.49,Successful,1161.77
8B6AD284,MERCH_0025,SonyLIV,Streaming Service,40.22,Successful,3649.6
7D23FD49,MERCH_0409,Airtel,Mobile Recharge,39.57,Successful,7490.86
83DC4FBE,MERCH_0250,Housing.com,Rent Payment,15.1,Successful,2099.85
D0038EAB,MERCH_0058,RedBus,Bus Ticket,24.17,Successful,1361.64
36755ED6,MERCH_0583,BSNL Broadband,Internet Bill,8.61,Successful,6210.88
0FE1AFAA,MERCH_0360,SBI,Loan Repayment,14.29,Successful,6624.61
53CB905A,MERCH_0225,CESC,Electricity Bill,21.1,Successful,4491.06
E6C694CC,MERCH_0607,BigBasket,Grocery Shopping,4.71,Failed,519.0
C2282DE4,MERCH_0705,Housing.com,Rent Payment,4.89,Successful,408.88
2DE8EE5D,MERCH_0717,Nestaway,Rent Payment,48.72,Successful,9268.66
2AC1828A,MERCH_0075,Lifestyle,Gift Card,5.14,Successful,3246.04
E0D35240,MERCH_0545,Chennai Metro Water,Water Bill,35.8,Successful,189.99
065C2785,MERCH_0622,Hotstar,Streaming Service,4.67,Successful,7382.48
502DB87F,MERCH_0489,BigBasket,Grocery Shopping,41.16,Successful,8073.57
FF352F4F,MERCH_0342,NoBroker,Rent Payment,37.29,Successful,947.05
E3ED05F8,MERCH_0263,Meru,Taxi Fare,12.41,Successful,9262.48
DCF70469,MERCH_0423,Pantaloons,Gift Card,49.59,Successful,2490.7
EDB85DAE,MERCH_0488,Chennai Metro Water,Water Bill,19.57,Successful,1400.16
36B0F806,MERCH_0486,Bangalore Water Supply,Water Bill,11.14,Successful,1037.12
94E2346E,MERCH_0852,INOX,Movie Ticket,38.98,Successful,8039.02
831FA505,MERCH_0613,Ixigo,Flight Booking,33.62,Successful,7656.39
88B224A5,MERCH_0063,Nykaa,Online Shopping,25.62,Failed,2618.66
9CB59098,MERCH_0420,HDFC Life,Insurance Premium,0.3,Successful,3666.75
F84976ED,MERCH_0207,Flipkart Supermart,Grocery Shopping,27.96,Successful,7889.83
F84D3232,MERCH_0836,Idea,Mobile Recharge,12.3,Successful,2998.66
C0F1A135,MERCH_0702,HDFC Life,Insurance Premium,29.67,Successful,7895.87
A9631311,MERCH_0807,Flipkart Supermart,Grocery Shopping,39.9,Successful,4864.12
B90408F7,MERCH_0574,Ola,Taxi Fare,5.84,Successful,9650.33
9E5592FD,MERCH_0457,Foodpanda,Food Delivery,38.6,Successful,3484.8
A06E8B79,MERCH_0676,Roblox,Gaming Credits,5.62,Successful,3013.51
CE4AF2CB,MERCH_0417,Bharat Gas,Gas Bill,23.38,Successful,3565.85
5CB16AC3,MERCH_0236,Flipkart,Online Shopping,22.73,Failed,7053.72
7B91FFA1,MERCH_0192,Idea,Mobile Recharge,37.17,Successful,9500.26
6CE3EE23,MERCH_0730,PUBG Mobile,Gaming Credits,27.91,Successful,6710.25
7F407F72,MERCH_0775,Carnival Cinemas,Movie Ticket,47.16,Successful,8897.01
A2F5A951,MERCH_0887,BSNL Broadband,Internet Bill,26.6,Successful,7386.44
481CD6B3,MERCH_0795,Gujarat Gas,Gas Bill,11.78,Successful,9468.58
E00153D3,MERCH_0607,Netflix,Streaming Service,22.54,Successful,6299.4
C0F49113,MERCH_0399,Housing.com,Rent Payment,32.56,Successful,1731.64
4AEA0AF1,MERCH_0097,Idea,Mobile Recharge,6.95,Successful,5401.66
234CC2C8,MERCH_0516,ICICI Prudential,Insurance Premium,44.45,Successful,5811.15
7DA3376C,MERCH_0479,BigBasket,Grocery Shopping,25.7,Successful,6286.12
EAADE1F5,MERCH_0931,BSES,Electricity Bill,25.81,Successful,2038.27
C749BBD6,MERCH_0657,NoBroker,Rent Payment,9.73,Successful,947.33
CAD6377D,MERCH_0875,OYO Rooms,Hotel Booking,5.07,Successful,8208.39
0488CE26,MERCH_0103,Coursera,Education Fee,39.08,Successful,2341.99
B11ADAA4,MERCH_0951,Unacademy,Education Fee,19.61,Successful,3295.77
C8BE4DCF,MERCH_0746,Myntra,Online Shopping,49.28,Successful,454.12
165A64F4,MERCH_0880,LIC,Insurance Premium,16.28,Successful,7332.37
8DE03146,MERCH_0596,Paytm Bus,Bus Ticket,15.35,Successful,3703.33
527720B9,MERCH_0963,Airtel,Mobile Recharge,23.47,Successful,1940.07
6B0CD1E6,MERCH_0362,Call of Duty Mobile,Gaming Credits,4.0,Successful,7037.6
DFA78E34,MERCH_0646,Chennai Metro Water,Water Bill,13.31,Successful,3962.05
6AF3B94F,MERCH_0133,BSES,Electricity Bill,31.64,Successful,2598.49
81D06A97,MERCH_0994,Axis Bank,Loan Repayment,47.84,Successful,8585.93
6767E2F7,MERCH_0782,ICICI Prudential,Insurance Premium,2.41,Successful,2828.11
4123A6E3,MERCH_0996,Airbnb,Hotel Booking,19.14,Successful,7380.8
C7F41074,MERCH_0875,Jio,Mobile Recharge,15.05,Successful,204.0
B11093A9,MERCH_0673,HDFC Life,Insurance Premium,31.06,Successful,7737.92
CEF631BB,MERCH_0310,SBI Life,Insurance Premium,9.05,Successful,7451.66
7305A412,MERCH_0207,Airtel Broadband,Internet Bill,3.08,Successful,5932.7
3C741454,MERCH_0167,Hathway,Internet Bill,47.02,Successful,2417.11
7E587745,MERCH_0750,Hathway,Internet Bill,8.96,Successful,1342.55
70742072,MERCH_0528,Idea,Mobile Recharge,0.69,Successful,782.43
3CCE16C8,MERCH_0970,Airtel Broadband,Internet Bill,49.11,Successful,4995.84
43B9DFEC,MERCH_0598,Grofers,Grocery Shopping,47.77,Successful,4757.14
A36F30A1,MERCH_0523,Max Life,Insurance Premium,27.32,Successful,6760.34
1F6EBF79,MERCH_0955,Hotstar,Streaming Service,29.2,Successful,229.49
3BAABF36,MERCH_0893,Udemy,Education Fee,22.99,Successful,2375.65
8DD8E5CC,MERCH_0095,Domino's,Food Delivery,35.01,Failed,925.4
1122DF72,MERCH_0498,SPI Cinemas,Movie Ticket,26.01,Successful,542.76
3BD4BDDA,MERCH_0122,INOX,Movie Ticket,17.22,Successful,1933.29
45D8C665,MERCH_0494,Indraprastha Gas,Gas Bill,46.29,Successful,7650.97
A878FB85,MERCH_0173,HDFC Bank,Loan Repayment,42.64,Successful,2037.03
4EA40EA6,MERCH_0041,Ixigo,Flight Booking,1.79,Successful,3341.83
DD70BBE2,MERCH_0191,Flipkart Supermart,Grocery Shopping,22.85,Successful,832.85
3C80072D,MERCH_0005,Indraprastha Gas,Gas Bill,43.39,Successful,9870.36
0A240F09,MERCH_0414,Amazon,Online Shopping,46.09,Successful,9009.54
75218A8F,MERCH_0462,Amazon Pantry,Grocery Shopping,12.96,Successful,710.92
2526081E,MERCH_0036,Meru,Taxi Fare,7.7,Successful,2541.03
BA7C6BB9,MERCH_0594,Udemy,Education Fee,3.18,Successful,9760.06
C7DA58BD,MERCH_0331,Amazon,Online Shopping,32.34,Failed,9646.98
06480F61,MERCH_0518,AbhiBus,Bus Ticket,35.67,Successful,761.34
7D306750,MERCH_0247,Unacademy,Education Fee,19.94,Successful,1223.24
E9DBDBCA,MERCH_0956,Grofers,Grocery Shopping,44.4,Successful,8774.03
F88956D6,MERCH_0076,Carnival Cinemas,Movie Ticket,42.48,Successful,4127.62
0E19B583,MERCH_0663,Call of Duty Mobile,Gaming Credits,43.09,Successful,5376.66
0585EEEC,MERCH_0103,Flipkart,Online Shopping,25.68,Successful,8111.2
6A687905,MERCH_0300,Axis Bank,Loan Repayment,10.18,Successful,6902.23
A5B95482,MERCH_0605,Amazon,Online Shopping,38.06,Successful,6518.08
4A7A8A9A,MERCH_0954,Hathway,Internet Bill,19.66,Successful,5186.16
5EA4038C,MERCH_0856,Roblox,Gaming Credits,39.55,Successful,8890.84
6DA2285B,MERCH_0696,SBI,Loan Repayment,10.24,Successful,3071.02
6DAB7F51,MERCH_0134,Domino's,Food Delivery,38.75,Successful,7066.54
B52D9B53,MERCH_0803,OYO Rooms,Hotel Booking,30.09,Successful,2726.12
39CA5D80,MERCH_0203,Chennai Metro Water,Water Bill,4.16,Successful,3287.8
80E46534,MERCH_0764,Hyderabad Water Board,Water Bill,23.01,Successful,1543.44
C3DCCD1E,MERCH_0596,Delhi Jal Board,Water Bill,4.41,Successful,6877.28
ECB5B3C5,MERCH_0575,PVR Cinemas,Movie Ticket,3.09,Successful,7500.89
E1516FC1,MERCH_0434,Nestaway,Rent Payment,43.5,Successful,2216.92
4AF125E0,MERCH_0415,Unacademy,Education Fee,42.79,Successful,2375.81
D1DADD03,MERCH_0669,SPI Cinemas,Movie Ticket,15.37,Successful,9752.04
AAE95BBD,MERCH_0224,ICICI Prudential,Insurance Premium,10.99,Successful,8257.55
2622651,MERCH_0218,BYJU'S,Education Fee,28.4,Failed,7744.92
6FEE9647,MERCH_0335,RedBus,Bus Ticket,10.19,Successful,1643.88
FC6B255C,MERCH_0880,Flipkart,Online Shopping,32.3,Successful,4469.99
F3A04C98,MERCH_0007,Netflix,Streaming Service,16.45,Successful,1911.62
82FF969D,MERCH_0603,Udemy,Education Fee,25.37,Successful,2374.48
32AC809F,MERCH_0578,PVR Cinemas,Movie Ticket,8.39,Successful,8436.62
72636C55,MERCH_0289,Ola,Taxi Fare,19.58,Successful,713.74
E0690A06,MERCH_0369,Shoppers Stop,Gift Card,5.85,Successful,6027.62
2CFD93EA,MERCH_0156,MakeMyTrip,Hotel Booking,47.34,Successful,7048.74
DCF06732,MERCH_0380,Amazon Pay,Gift Card,31.88,Successful,8105.22
73E4DCC3,MERCH_0073,Flipkart,Gift Card,46.69,Successful,1829.27
DE18735E,MERCH_0507,Jugnoo,Taxi Fare,33.18,Successful,9613.37
B0F7154A,MERCH_0203,Uber,Taxi Fare,49.85,Successful,2569.61
04D7C8A2,MERCH_0859,Flipkart,Gift Card,21.0,Successful,2456.44
63167B7D,MERCH_0889,Meru,Taxi Fare,12.39,Successful,594.33
D518B3C1,MERCH_0641,SPI Cinemas,Movie Ticket,9.5,Successful,4914.41
5AFB368E,MERCH_0853,Adani Gas,Gas Bill,38.1,Successful,5533.17
8817391A,MERCH_0696,AbhiBus,Bus Ticket,8.11,Successful,801.47
E8A51D96,MERCH_0265,Jio Fiber,Internet Bill,32.24,Successful,8450.45
B8D5F100,MERCH_0739,Yatra,Flight Booking,31.27,Successful,2569.86
81D8BAE2,MERCH_0528,Carnival Cinemas,Movie Ticket,5.83,Successful,5438.27
BFC5FE65,MERCH_0431,Reliance Energy,Electricity Bill,12.32,Successful,108.73
08AC2A7F,MERCH_0374,Tata Power,Electricity Bill,44.92,Successful,7532.35
B3891E3B,MERCH_0448,Airtel Broadband,Internet Bill,5.26,Successful,9472.56
79BAE56A,MERCH_0211,Ixigo,Flight Booking,35.53,Successful,570.94
5A211FB0,MERCH_0147,ICICI Prudential,Insurance Premium,47.87,Successful,428.44
3815DE33,MERCH_0784,Domino's,Food Delivery,49.99,Successful,3553.08
982E5420,MERCH_0230,OYO Rooms,Hotel Booking,18.93,Successful,332.61
F5E67A7B,MERCH_0728,HDFC Bank,Loan Repayment,10.63,Successful,789.41
E561496D,MERCH_0314,Bajaj Finserv,Loan Repayment,45.7,Successful,8770.25
B87568BE,MERCH_0083,Hotstar,Streaming Service,8.2,Successful,8350.4
C5D7EBE3,MERCH_0317,Unacademy,Education Fee,2.57,Successful,1384.13
36BB159E,MERCH_0707,Nykaa,Online Shopping,5.76,Successful,4767.46
1613D2DC,MERCH_0881,OYO Life,Rent Payment,30.76,Successful,2342.6
0474A2B5,MERCH_0896,Netflix,Streaming Service,19.57,Successful,2990.55
AEFBC60C,MERCH_0029,PVR Cinemas,Movie Ticket,12.45,Successful,3730.39
043DDFB8,MERCH_0068,Cinepolis,Movie Ticket,25.19,Successful,7856.82
E213D465,MERCH_0898,Nature's Basket,Grocery Shopping,26.17,Successful,7818.28
83FB9687,MERCH_0986,NoBroker,Rent Payment,4.64,Successful,7500.74
C82990C2,MERCH_0791,SBI Life,Insurance Premium,6.79,Successful,5848.64
145CEFA2,MERCH_0251,MakeMyTrip,Hotel Booking,21.36,Successful,3360.39
33C4D628,MERCH_0835,Roblox,Gaming Credits,9.08,Successful,4981.41
D1987147,MERCH_0983,ICICI Bank,Loan Repayment,3.43,Successful,8815.9
541B9B20,MERCH_0867,Goibibo,Bus Ticket,3.45,Successful,2140.07
E73136AB,MERCH_0542,Coursera,Education Fee,18.93,Successful,2564.46
920AD1C9,MERCH_0844,Snapdeal,Online Shopping,42.18,Successful,7269.1
66E18BB0,MERCH_0950,RedBus,Bus Ticket,36.76,Successful,3722.11
06C85630,MERCH_0421,Bangalore Water Supply,Water Bill,3.28,Successful,8619.53
41E90B3B,MERCH_0738,Udemy,Education Fee,3.39,Successful,1908.48
FFEAE83C,MERCH_0899,Amazon Prime,Streaming Service,3.23,Successful,4605.6
B03C156B,MERCH_0611,Fab Hotels,Hotel Booking,23.17,Successful,5967.44
FBE21AD0,MERCH_0691,Roblox,Gaming Credits,49.44,Successful,710.28
A71A14CE,MERCH_0970,MakeMyTrip,Hotel Booking,15.82,Successful,1825.66
879D2433,MERCH_0819,BigBasket,Grocery Shopping,5.87,Successful,2172.86
13C07377,MERCH_0901,INOX,Movie Ticket,31.15,Successful,3712.92
C41B4507,MERCH_0609,Yatra,Flight Booking,6.12,Successful,4445.55
8A6782DA,MERCH_0246,LIC,Insurance Premium,13.63,Successful,7661.14
A8E8C693,MERCH_0341,Nestaway,Rent Payment,37.2,Successful,845.44
8484449A,MERCH_0138,AbhiBus,Bus Ticket,21.92,Successful,292.03
FF19932F,MERCH_0303,Hotstar,Streaming Service,29.15,Successful,7724.04
F89C9EDA,MERCH_0620,Flipkart Supermart,Grocery Shopping,42.27,Successful,1246.04
B1604A85,MERCH_0393,Ixigo,Flight Booking,42.97,Successful,4464.42
FA72E8AE,MERCH_0882,Paytm Bus,Bus Ticket,18.7,Successful,5198.09
73B70E99,MERCH_0914,Amazon Pay,Gift Card,31.36,Successful,3402.51
034FF6FA,MERCH_0971,Mumbai Water,Water Bill,36.35,Failed,13.33
E511E7F5,MERCH_0890,OYO Rooms,Hotel Booking,15.54,Successful,7263.55
1A4A32AC,MERCH_0222,Tata Power,Electricity Bill,39.41,Successful,4800.17
5369C5DC,MERCH_0428,HDFC Bank,Loan Repayment,16.53,Successful,1507.67
8.46E+36,MERCH_0965,PUBG Mobile,Gaming Credits,27.84,Successful,824.33
522E21B3,MERCH_0071,Mahanagar Gas,Gas Bill,30.83,Successful,4575.58
24042C2B,MERCH_0905,Flipkart,Online Shopping,37.76,Successful,8732.29
7EBE9B90,MERCH_0519,Domino's,Food Delivery,43.54,Successful,167.04
BBAA1946,MERCH_0241,Myntra,Online Shopping,34.63,Successful,5755.8
0644AAE7,MERCH_0579,Bharat Gas,Gas Bill,49.65,Successful,9962.75
3D087AF3,MERCH_0679,Unacademy,Education Fee,10.77,Successful,8807.8
35BF8185,MERCH_0659,Netflix,Streaming Service,38.44,Successful,1483.23
567FD92F,MERCH_0233,Reliance Energy,Electricity Bill,49.89,Successful,2699.41
90BAFA16,MERCH_0454,Amazon Pay,Gift Card,31.62,Successful,9014.91
4.97E+59,MERCH_0362,Housing.com,Rent Payment,5.19,Successful,295.82
E7676F85,MERCH_0012,BSNL,Mobile Recharge,27.66,Successful,8229.46
1901D594,MERCH_0816,Gujarat Gas,Gas Bill,48.46,Successful,8158.78
1DBDC72A,MERCH_0898,Amazon Pay,Gift Card,18.25,Successful,2070.22
FF6D9A91,MERCH_0857,ICICI Bank,Loan Repayment,13.07,Successful,5322.9
04CE452D,MERCH_0591,Netflix,Streaming Service,9.86,Successful,7981.79
F8754857,MERCH_0333,BSES,Electricity Bill,25.69,Successful,7053.22
F4A511F5,MERCH_0334,BSES,Electricity Bill,22.34,Successful,9664.98
EE0D77E3,MERCH_0806,Carnival Cinemas,Movie Ticket,4.73,Successful,35.51
FB249741,MERCH_0918,Netflix,Streaming Service,28.31,Successful,512.33
44F8570A,MERCH_0285,OYO Rooms,Hotel Booking,37.94,Successful,5967.8
0819D313,MERCH_0779,ZEE5,Streaming Service,30.28,Successful,5995.02
E19FA173,MERCH_0584,Meru,Taxi Fare,28.49,Successful,5726.97
A3903158,MERCH_0001,ZEE5,Streaming Service,16.16,Successful,7501.27
3B477EFB,MERCH_0893,BSES,Electricity Bill,1.86,Successful,1834.83
220AFCDF,MERCH_0331,Netflix,Streaming Service,10.76,Successful,5284.16
8FDBCFAA,MERCH_0281,Foodpanda,Food Delivery,48.93,Successful,5551.24
633FE704,MERCH_0886,MakeMyTrip Bus,Bus Ticket,27.12,Successful,1002.27
6F6A822A,MERCH_0906,Nestaway,Rent Payment,40.97,Successful,3280.06
E0177A5A,MERCH_0010,Axis Bank,Loan Repayment,46.08,Failed,454.74
44A5E4BF,MERCH_0611,Idea,Mobile Recharge,35.73,Successful,9063.9
D009B281,MERCH_0273,Cinepolis,Movie Ticket,45.89,Successful,6672.52
BECB4D56,MERCH_0883,Cinepolis,Movie Ticket,9.79,Successful,3536.0
EAB26CCB,MERCH_0677,Shoppers Stop,Gift Card,43.68,Successful,3927.34
9AE7FC81,MERCH_0716,EaseMyTrip,Flight Booking,35.39,Successful,6218.08
BBEB6F6D,MERCH_0488,OYO Rooms,Hotel Booking,22.05,Successful,3758.2
7C364803,MERCH_0625,Goibibo,Bus Ticket,18.57,Successful,8320.8
72457EB4,MERCH_0852,Uber,Taxi Fare,4.55,Successful,8214.7
65834F9F,MERCH_0843,Cinepolis,Movie Ticket,16.97,Successful,6528.82
4A7BB15E,MERCH_0321,MakeMyTrip Bus,Bus Ticket,6.91,Successful,7942.1
58CDF118,MERCH_0716,Rapido,Taxi Fare,34.6,Successful,4768.88
6E4539BB,MERCH_0989,Coursera,Education Fee,12.3,Successful,8895.17
1EA92D27,MERCH_0119,Vedantu,Education Fee,12.35,Successful,5482.41
1B117E17,MERCH_0298,Amazon Prime,Streaming Service,49.99,Successful,9729.95
68E5B89A,MERCH_0537,Nestaway,Rent Payment,33.89,Successful,3643.98
E537E893,MERCH_0581,Nature's Basket,Grocery Shopping,9.12,Successful,6873.37
7B3950F1,MERCH_0759,Hyderabad Water Board,Water Bill,11.92,Successful,1819.31
32C6B4E9,MERCH_0364,Amazon,Online Shopping,2.41,Successful,2831.45
27D74C72,MERCH_0260,Chennai Metro Water,Water Bill,28.53,Successful,6007.38
72321592,MERCH_0815,Idea,Mobile Recharge,0.39,Successful,1611.94
FA88C4BB,MERCH_0737,MakeMyTrip,Hotel Booking,0.51,Successful,511.66
93972495,MERCH_0296,BSNL Broadband,Internet Bill,11.48,Successful,9569.23
CC44F041,MERCH_0201,BigBasket,Grocery Shopping,0.51,Failed,4578.39
545A5B1A,MERCH_0003,Airbnb,Hotel Booking,30.18,Successful,8934.63
73C0788A,MERCH_0736,PUBG Mobile,Gaming Credits,0.44,Successful,8460.86
